feat_1,feat_2,target
-7.155835366766787,-11.603060419135431,0
-2.327243045588445,-9.502078516263378,0
-2.1819286621963707,6.869125433847029,1
-7.728225104783896,-6.084987811920817,2
-4.674201901892403,6.181888701855287,1
0.771533719752652,10.13522616924527,1
0.5154996155191913,1.3768251822191004,0
-6.881845719978368,-6.8206746520629595,0
-3.3214975802711013,12.014959836309345,1
-4.3379482808963665,-13.076810311599044,0
-9.520054622391822,-2.1350248835194154,2
-10.045861887693265,-8.296109425605678,0
-13.879637659836463,8.84908625632028,1
-6.323315580708297,-0.8500493223868171,0
-14.599429188401565,3.078665430904362,1
-5.6562190810388175,-10.27434713993123,2
4.037201668118324,-16.398210666138258,2
2.2321456682792427,3.370706563267998,0
-4.999479401928471,-6.322470852715211,0
-2.7362433890850735,-0.04018362610908088,0
-3.3566457823498066,-1.1343755551528254,0
-14.960058787182193,13.65634126129996,1
0.08542502338328095,0.45028597052098984,0
-4.5253949712389625,-15.43413644827135,2
-6.163433605542105,-8.856494123858061,2
-1.5007242343947702,-5.033409454172984,2
-2.2064776711079483,-10.780886073898753,2
-15.959868340248933,7.7143105627083175,1
0.4646808579065338,-8.1008970848326,2
-9.043708644485099,8.120351996083299,1
-7.663954374427897,-1.6167942190058113,2
-6.534601875667218,11.020504926830196,1
-6.344543895677036,5.1223875442282285,0
-5.3600816111370815,-1.4054464011538519,2
-5.243502832410419,-8.127068398670636,0
-7.151876238599374,7.570297434877466,1
4.472503214015677,-6.6038726523139175,2
-3.1069061283345274,9.423190945330807,1
-10.514197107792295,-13.387043843649337,0
-6.096110019472193,-6.871216821159971,0
0.35411540439734956,17.690860121359542,1
-8.286573030238245,-9.217821625088833,2
-9.402437700639112,-2.571300744929547,0
-9.802544608760606,-11.764238237293878,2
-7.080838976990279,-9.974165304332779,2
-4.692541221867418,12.650139415540895,1
-6.958613833664184,3.582977401018738,1
-11.66426617828699,-4.6601060534438625,2
-3.806639721217001,-5.765251742344949,2
-3.0628292548847105,-1.6164873947558256,2
-1.1505547214081915,0.5282537011834636,2
-9.043723301244203,0.29414924242692475,0
-4.935084939799406,1.1865725170255255,0
-3.2822335296842122,-10.421082835209745,0
-1.5049292688564329,-5.94841942780381,2
0.013303348339243293,-19.308443732864,2
-20.232726139156462,-5.3057702617832545,0
-9.423553740535805,12.311069857422668,1
0.6039137236041805,-13.542162706739635,2
-4.285042942777372,-12.759432751740626,2
-0.8286411243215195,-1.1560645790598123,0
-10.287912016110603,9.863514796261198,1
-6.112411399472853,-9.190076659061907,2
-9.823227409611796,15.475781710079229,1
-10.766937457911494,8.653380356015699,2
4.372424151496749,-11.784777967569301,2
-6.307682555667458,9.655447253231621,1
-8.551862036239127,6.086385789035213,1
0.33715952023040874,-8.700945354171862,2
-16.466987452042645,13.824336298564809,1
-7.26640928311225,-2.9207939980795965,0
-0.06812485523331535,-9.266717786113485,0
-8.883031107043028,13.533831238680964,1
2.490812066367308,-4.725702820207284,0
3.495659775018339,-8.589037246693543,0
-10.057116702679485,-1.0691617773621234,2
-4.402115086081261,2.0835859815354887,0
-1.6606812818559424,8.936676884626428,1
-0.5810286895054997,15.635662643277845,1
-0.9002681163617829,-3.8341347942122495,2
3.8244418652096606,-3.7487606499292894,0
-7.107047173811343,-8.030903314407428,0
-6.478787405403967,-9.544617412883813,2
2.674518497533863,-6.687269201332388,2
2.5863032868149887,-6.460674719961024,0
-5.513337270161893,3.8869792298406782,1
-7.523487683493793,-1.1338762123371335,1
-7.128017559573667,-2.739835646710895,0
-0.8718206486639435,-10.597115657995595,0
-1.6791659541826243,0.6836781418903835,2
-10.371538190756826,-0.39110001047475507,1
-7.336220196714616,-7.93312586291328,2
-11.21167286610827,-9.776570509657942,0
-4.003626297690037,3.6656984227752325,1
-8.708157851381108,-16.843327762815232,2
-8.175760222755402,3.7713230102447985,1
1.9239828615078158,-5.351798309568865,2
-3.8610469155803,5.460512220140817,1
-1.9427638468062094,6.556070104519126,1
-4.0507496420061,-9.238255554645196,0
-5.794462929166185,4.4639168572810215,1
-0.749365398524322,2.6025716758825927,2
-8.136289427329354,-4.919080499895241,0
3.044756023426343,-7.4267394398850595,0
-18.131542232760626,8.120179916609928,1
-4.8367438557091695,-0.584182138765442,1
-7.479370338520147,12.547511055093608,1
-5.989608761846932,20.576775580509747,1
-2.0258741233589332,-15.460231435848977,2
-1.2334983093654563,-3.647878376560632,0
0.9745129059958897,-3.6384356153129502,0
-4.107235587239666,-7.822412612398591,2
0.43234819484417253,-4.109147454320787,0
-8.068868416138237,0.040018903491048974,1
1.1358310328563537,-2.7190001814895948,0
-10.998569549594482,-3.1332237580906455,0
-9.000052004098967,14.54193438129914,1
-6.02329352351792,-5.997437738122667,2
-6.660303598755116,-4.106110333250658,2
-1.614936033105062,-3.9919051730483703,2
0.5268977956506697,-21.428969833151285,0
-2.614455971921015,-7.260567245192473,2
-6.119252397146447,7.713386106982967,1
-5.110431122251903,-15.135451630295034,2
2.7784685821995048,-5.922893496571022,0
-10.132210008951127,15.00987407906992,1
-15.210982159100652,4.8119061157056,1
-4.590669299281129,-5.702231881926711,2
2.6626095318144447,-10.732029753661125,0
-3.053211214260086,-5.626798474800172,2
-5.06536223425073,-9.108793821935699,0
-10.943607060138074,2.320057423135701,1
-3.471254662690003,-2.518763061367843,0
-5.363883575434609,2.274457055174117,1
-8.520267238585628,-11.022654389347752,0
-11.333636053342993,10.155661746880625,1
-9.885749498851244,-5.335246972125146,2
-4.0896187637014805,-2.2792754367384536,2
-18.123340934919206,4.748694648565205,1
-10.010589828014176,8.396364861237142,1
-5.300343562967026,13.420408657587533,1
-2.230579836152287,-9.478922867469837,2
-8.08057460621183,-5.958133667827798,0
-0.5872429875566052,-17.679511972268543,0
-9.27387372914976,-10.95250996205095,2
-6.556074729660707,18.25838328359904,1
-4.584678949930663,5.281453055247535,1
-5.154035259338032,-11.154604901007799,0
-2.705823161888432,12.968557319264914,1
-10.514829107165394,9.203230779840913,1
-8.052185569268385,9.542029932776614,1
-11.355210871856933,6.484950663623905,1
-0.8829730466523031,-13.561376799696948,2
-5.772170877413436,0.14546680514626953,2
-0.11323006313264106,-9.784515421758556,0
-6.488832840320988,-6.7809620396581165,2
-3.782436313900706,-6.400663167764485,0
-11.546192348207407,14.61511883710551,1
3.877875525997429,-6.89471089594443,0
-22.341810024001187,10.549705446789238,1
-9.954302864074002,-2.8633654549513716,2
-10.184369420077287,9.719727160651633,1
-10.934050220629025,10.85200776146609,1
5.810674736554708,5.070927806516991,1
-8.37040567573673,3.9087763989122806,1
-8.066433757385992,-5.730296861552414,2
0.5866882539852858,-8.224317010295554,0
-2.00717160318902,-4.467783444788234,2
-3.2157327291596265,-9.995046779166604,0
-0.4798919714018348,2.048790085861784,1
-2.7332006090179197,12.040481721565747,1
-7.499355556081318,16.499661826137896,1
